STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT13,Wien,2021,,0.52,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT13,Wien,2022,,0.39,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT13,Wien,2023,,0.13,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT21,Kärnten,2021,,164.60,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT21,Kärnten,2022,,153.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT21,Kärnten,2023,,189.98,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT22,Steiermark,2021,,183.99,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT22,Steiermark,2022,,152.07,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT22,Steiermark,2023,,177.86,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT31,Oberösterreich,2021,,136.93,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT31,Oberösterreich,2022,,132.23,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT31,Oberösterreich,2023,,112.10,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT32,Salzburg,2021,,27.70,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT32,Salzburg,2022,,32.01,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT32,Salzburg,2023,,26.25,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT33,Tirol,2021,,33.24,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT33,Tirol,2022,,35.57,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT33,Tirol,2023,,33.64,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT34,Vorarlberg,2021,,12.86,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT34,Vorarlberg,2022,,12.19,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT34,Vorarlberg,2023,,9.73,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH01,Région lémanique,2022,,447.42,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH01,Région lémanique,2023,,550.49,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH02,Espace Mittelland,2022,,1547.25,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH02,Espace Mittelland,2023,,1885.21,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH03,Nordwestschweiz,2022,,358.78,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH03,Nordwestschweiz,2023,,435.12,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH04,Zürich,2022,,227.74,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH04,Zürich,2023,,278.52,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH05,Ostschweiz,2022,,367.80,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH05,Ostschweiz,2023,,441.09,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH06,Zentralschweiz,2022,,398.46,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH06,Zentralschweiz,2023,,484.42,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH07,Ticino,2022,,11.30,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CH07,Ticino,2023,,13.88,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL30,Attiki,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL30,Attiki,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL30,Attiki,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL41,Voreio Aigaio,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL41,Voreio Aigaio,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL41,Voreio Aigaio,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL42,Notio Aigaio,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL42,Notio Aigaio,2022,,1.74,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL42,Notio Aigaio,2023,,1.71,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL43,Kriti,2021,,0.08,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL43,Kriti,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL43,Kriti,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL51,"Anatoliki Makedonia, Thraki",2021,,3.88,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL51,"Anatoliki Makedonia, Thraki",2022,,10.51,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL51,"Anatoliki Makedonia, Thraki",2023,,12.56,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL52,Kentriki Makedonia,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL52,Kentriki Makedonia,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL52,Kentriki Makedonia,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL53,Dytiki Makedonia,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL53,Dytiki Makedonia,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL53,Dytiki Makedonia,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL54,Ipeiros,2021,,0.77,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL54,Ipeiros,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL54,Ipeiros,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL61,Thessalia,2021,,2.23,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL61,Thessalia,2022,,2.80,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL61,Thessalia,2023,,2.08,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL62,Ionia Nisia,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL62,Ionia Nisia,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL62,Ionia Nisia,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL63,Dytiki Elláda,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL63,Dytiki Elláda,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL63,Dytiki Elláda,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL64,Sterea Elláda,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL64,Sterea Elláda,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL64,Sterea Elláda,2023,,10.70,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL65,Peloponnisos,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL65,Peloponnisos,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL65,Peloponnisos,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES11,Galicia,2021,,2062.37,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES11,Galicia,2022,,2173.55,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES11,Galicia,2023,,2177.44,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES12,Principado de Asturias,2021,,168.55,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES12,Principado de Asturias,2022,,148.57,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES12,Principado de Asturias,2023,,170.88,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES13,Cantabria,2021,,30.76,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES13,Cantabria,2022,,30.76,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES13,Cantabria,2023,,30.76,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES21,País Vasco,2021,,82.37,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES21,País Vasco,2022,,69.28,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES21,País Vasco,2023,,72.63,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES22,Comunidad Foral de Navarra,2021,,174.65,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES22,Comunidad Foral de Navarra,2022,,130.49,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES22,Comunidad Foral de Navarra,2023,,45.85,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES23,La Rioja,2021,,1.13,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES23,La Rioja,2022,,3.02,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES23,La Rioja,2023,,1.66,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES24,Aragón,2021,,40.94,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES24,Aragón,2022,,45.58,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES24,Aragón,2023,,11.73,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES30,Comunidad de Madrid,2021,,9.38,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES30,Comunidad de Madrid,2022,,8.04,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES30,Comunidad de Madrid,2023,,6.25,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES41,Castilla y León,2021,,38.66,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES41,Castilla y León,2022,,59.75,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES41,Castilla y León,2023,,254.76,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES42,Castilla-La Mancha,2021,,14.41,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES42,Castilla-La Mancha,2022,,3.66,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES42,Castilla-La Mancha,2023,,10.73,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES43,Extremadura,2021,,103.19,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES43,Extremadura,2022,,114.83,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES43,Extremadura,2023,,71.27,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES51,Cataluña,2021,,141.98,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES51,Cataluña,2022,,105.75,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES51,Cataluña,2023,,54.40,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES52,Comunitat Valenciana,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES52,Comunitat Valenciana,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,G1000,Temporary grasses and grazings,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES52,Comunitat Valenciana,2023,,0.00,,,,,
